comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,-58,-58,4748,1787562737851001
cross_stream,0,0,depth+color,-58,-58,4421,1787562737884019
cross_stream,0,0,depth+color,-57,-57,4240,1787562737917390
cross_stream,0,0,depth+color,-58,-58,4337,1787562737950716
cross_stream,0,0,depth+color,-58,-58,4174,1787562737984059
cross_stream,0,0,depth+color,-58,-58,4579,1787562738017516
cross_stream,0,0,depth+color,-57,-57,4545,1787562738050867
cross_stream,0,0,depth+color,-57,-57,4387,1787562738084065
cross_stream,0,0,depth+color,-58,-58,4472,1787562738117402
cross_stream,0,0,depth+color,-58,-58,4287,1787562738150724
cross_stream,0,0,depth+color,-58,-58,4308,1787562738184077
cross_stream,0,0,depth+color,-57,-57,4129,1787562738217397
cross_stream,0,0,depth+color,-58,-58,4179,1787562738250919
cross_stream,0,0,depth+color,-58,-58,4494,1787562738284240
cross_stream,0,0,depth+color,-58,-58,4666,1787562738317736
cross_stream,0,0,depth+color,-57,-57,4526,1787562738350832
cross_stream,0,0,depth+color,-57,-57,4479,1787562738384067
cross_stream,0,0,depth+color,-57,-57,4354,1787562738417410
cross_stream,0,0,depth+color,-58,-58,4466,1787562738450838
cross_stream,0,0,depth+color,-58,-58,4466,1787562738484085
cross_stream,0,0,depth+color,-58,-58,4596,1787562738517498
cross_stream,0,0,depth+color,-58,-58,4335,1787562738550741
cross_stream,0,0,depth+color,-57,-58,4335,1787562738584087
cross_stream,0,0,depth+color,-58,-58,4220,1787562738617417
cross_stream,0,0,depth+color,-58,-59,5025,1787562738651027
cross_stream,0,0,depth+color,-58,-58,4448,1787562738684093
cross_stream,0,0,depth+color,-58,-59,4494,1787562738717406
cross_stream,0,0,depth+color,-58,-58,4735,1787562738751023
cross_stream,0,0,depth+color,-57,-56,4803,1787562738784480
cross_stream,0,0,depth+color,-58,-58,4772,1787562738817531
cross_stream,0,0,depth+color,-58,-59,4493,1787562738850778
cross_stream,0,0,depth+color,-57,-57,4593,1787562738884376
cross_stream,0,0,depth+color,-58,-58,4421,1787562738917460
cross_stream,0,0,depth+color,-57,-57,4172,1787562738950740
cross_stream,0,0,depth+color,-58,-58,4372,1787562738984140
cross_stream,0,0,depth+color,-58,-58,4288,1787562739017415
cross_stream,0,0,depth+color,-58,-58,4326,1787562739050732
cross_stream,0,0,depth+color,-57,-57,4092,1787562739084083
cross_stream,0,0,depth+color,-58,-58,4454,1787562739117433
cross_stream,0,0,depth+color,-57,-57,4071,1787562739150727
cross_stream,0,0,depth+color,-58,-58,4332,1787562739184063
cross_stream,0,0,depth+color,-58,-58,4141,1787562739217436
cross_stream,0,0,depth+color,-58,-59,4299,1787562739250750
cross_stream,0,0,depth+color,-57,-57,4303,1787562739284084
cross_stream,0,0,depth+color,-58,-59,4901,1787562739317749
cross_stream,0,0,depth+color,-58,-58,4500,1787562739350710
cross_stream,0,0,depth+color,-58,-58,4592,1787562739384118
cross_stream,0,0,depth+color,-58,-58,4630,1787562739417438
cross_stream,0,0,depth+color,-58,-58,4453,1787562739450756
cross_stream,0,0,depth+color,-57,-57,4422,1787562739484026
cross_stream,0,0,depth+color,-58,-58,4373,1787562739517438
cross_stream,0,0,depth+color,-58,-58,4046,1787562739550755
cross_stream,0,0,depth+color,-57,-58,4132,1787562739584069
cross_stream,0,0,depth+color,-58,-58,4264,1787562739617434
cross_stream,0,0,depth+color,-58,-59,4366,1787562739650754
cross_stream,0,0,depth+color,-57,-57,4644,1787562739684320
cross_stream,0,0,depth+color,-58,-57,4557,1787562739717434
cross_stream,0,0,depth+color,-58,-58,4836,1787562739751128
cross_stream,0,0,depth+color,-58,-58,4178,1787562739784079
cross_stream,0,0,depth+color,-58,-58,4279,1787562739817419
cross_stream,0,0,depth+color,-58,-57,4632,1787562739850925
cross_stream,0,0,depth+color,-58,-58,4473,1787562739884099
cross_stream,0,0,depth+color,-57,-57,4490,1787562739917469
cross_stream,0,0,depth+color,-58,-58,4126,1787562739950779
cross_stream,0,0,depth+color,-58,-58,4230,1787562739984158
cross_stream,0,0,depth+color,-58,-58,4231,1787562740017400
cross_stream,0,0,depth+color,-58,-57,4351,1787562740050761
cross_stream,0,0,depth+color,-57,-57,4403,1787562740084256
cross_stream,0,0,depth+color,-58,-58,4452,1787562740117544
cross_stream,0,0,depth+color,-58,-58,4312,1787562740150712
cross_stream,0,0,depth+color,-58,-58,4272,1787562740184014
cross_stream,0,0,depth+color,-58,-58,4553,1787562740217387
cross_stream,0,0,depth+color,-58,-58,4470,1787562740250990
cross_stream,0,0,depth+color,-58,-58,3407,1787562740284154
cross_stream,0,0,depth+color,-57,-57,4779,1787562740317657
cross_stream,0,0,depth+color,-58,-58,4548,1787562740350732
cross_stream,0,0,depth+color,-58,-58,4599,1787562740384900
cross_stream,0,0,depth+color,-58,-58,4595,1787562740417412
cross_stream,0,0,depth+color,-57,-57,4572,1787562740450742
cross_stream,0,0,depth+color,-58,-58,4968,1787562740484318
cross_stream,0,0,depth+color,-58,-58,5119,1787562740517892
cross_stream,0,0,depth+color,-58,-58,4792,1787562740550978
cross_stream,0,0,depth+color,-57,-57,5009,1787562740584449
cross_stream,0,0,depth+color,-58,-58,4870,1787562740617643
cross_stream,0,0,depth+color,-58,-58,4758,1787562740650869
cross_stream,0,0,depth+color,-58,-59,4486,1787562740684220
cross_stream,0,0,depth+color,-57,-57,4676,1787562740717424
cross_stream,0,0,depth+color,-58,-58,4638,1787562740750726
cross_stream,0,0,depth+color,-58,-58,4634,1787562740784094
cross_stream,0,0,depth+color,-57,-57,4675,1787562740817417
cross_stream,0,0,depth+color,-58,-58,4719,1787562740850847
cross_stream,0,0,depth+color,-58,-58,4714,1787562740884994
