deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,COLOR,1786100277436526,1786100277440041,1786100277455492
0,COLOR,1786100277503172,1786100277506688,1786100277522405
0,COLOR,1786100277569842,1786100277573359,1786100277589474
0,COLOR,1786100277636504,1786100277640021,1786100277656115
0,COLOR,1786100277703175,1786100277706693,1786100277722415
0,COLOR,1786100277769850,1786100277773369,1786100277789146
0,COLOR,1786100277836510,1786100277840029,1786100277855700
0,COLOR,1786100277903176,1786100277906696,1786100277922370
0,COLOR,1786100277969829,1786100277973349,1786100277989602
0,COLOR,1786100278036512,1786100278040033,1786100278056135
0,COLOR,1786100278103169,1786100278106690,1786100278122321
0,COLOR,1786100278169835,1786100278173357,1786100278188587
0,COLOR,1786100278236506,1786100278240029,1786100278255650
0,COLOR,1786100278303169,1786100278306692,1786100278322462
0,COLOR,1786100278369838,1786100278373362,1786100278389242
0,COLOR,1786100278436505,1786100278440030,1786100278456246
0,COLOR,1786100278503161,1786100278506686,1786100278522878
0,COLOR,1786100278569832,1786100278573358,1786100278590320
0,COLOR,1786100278636498,1786100278639796,1786100278656131
0,COLOR,1786100278703161,1786100278706456,1786100278722816
0,COLOR,1786100278769828,1786100278773120,1786100278788662
0,COLOR,1786100278836494,1786100278839783,1786100278856341
0,COLOR,1786100278903159,1786100278906445,1786100278922643
0,COLOR,1786100278969826,1786100278973109,1786100278989060
0,COLOR,1786100279036493,1786100279039774,1786100279055723
0,COLOR,1786100279103156,1786100279106434,1786100279122475
0,COLOR,1786100279169826,1786100279173101,1786100279188894
0,COLOR,1786100279236494,1786100279239766,1786100279256016
0,COLOR,1786100279303153,1786100279306422,1786100279322504
0,COLOR,1786100279369819,1786100279373085,1786100279389199
0,COLOR,1786100279436487,1786100279439750,1786100279456219
0,COLOR,1786100279503151,1786100279506412,1786100279522917
0,COLOR,1786100279569818,1786100279573076,1786100279589524
0,COLOR,1786100279636485,1786100279639609,1786100279656125
0,COLOR,1786100279703149,1786100279706268,1786100279722979
0,COLOR,1786100279769816,1786100279772931,1786100279788656
0,COLOR,1786100279836480,1786100279839590,1786100279856252
0,COLOR,1786100279903149,1786100279906255,1786100279922824
0,COLOR,1786100279969814,1786100279972915,1786100279989448
0,COLOR,1786100280036482,1786100280039578,1786100280055883
0,COLOR,1786100280103148,1786100280106240,1786100280122582
0,COLOR,1786100280169815,1786100280172902,1786100280189130
0,COLOR,1786100280236477,1786100280239559,1786100280255764
0,COLOR,1786100280303146,1786100280306224,1786100280322547
0,COLOR,1786100280369810,1786100280372883,1786100280389355
0,COLOR,1786100280436479,1786100280439548,1786100280455917
0,COLOR,1786100280503140,1786100280506204,1786100280522482
0,COLOR,1786100280569808,1786100280572867,1786100280589211
0,COLOR,1786100280636475,1786100280639592,1786100280656032
0,COLOR,1786100280703140,1786100280706254,1786100280722597
0,COLOR,1786100280769808,1786100280772917,1786100280788872
0,COLOR,1786100280836472,1786100280839578,1786100280855850
0,COLOR,1786100280903138,1786100280906240,1786100280922881
0,COLOR,1786100280969805,1786100280972903,1786100280989122
0,COLOR,1786100281036474,1786100281039568,1786100281055760
0,COLOR,1786100281103140,1786100281106230,1786100281122819
0,COLOR,1786100281169804,1786100281172890,1786100281189212
0,COLOR,1786100281236471,1786100281239553,1786100281255218
0,COLOR,1786100281303139,1786100281306218,1786100281322474
0,COLOR,1786100281369795,1786100281372870,1786100281389267
0,COLOR,1786100281436473,1786100281439544,1786100281456011
0,COLOR,1786100281503135,1786100281506202,1786100281522801
0,COLOR,1786100281569801,1786100281572864,1786100281589529
0,COLOR,1786100281636460,1786100281639516,1786100281656016
0,COLOR,1786100281703132,1786100281706184,1786100281722876
0,COLOR,1786100281769791,1786100281772839,1786100281788621
0,COLOR,1786100281836464,1786100281839508,1786100281856056
0,COLOR,1786100281903137,1786100281906177,1786100281922896
0,COLOR,1786100281969797,1786100281972833,1786100281989485
0,COLOR,1786100282036463,1786100282039495,1786100282055900
0,COLOR,1786100282103132,1786100282106160,1786100282122862
0,COLOR,1786100282169797,1786100282172821,1786100282189014
0,COLOR,1786100282236458,1786100282239478,1786100282256206
0,COLOR,1786100282303133,1786100282306149,1786100282322590
0,COLOR,1786100282369794,1786100282372807,1786100282389528
0,COLOR,1786100282436459,1786100282439468,1786100282455987
0,COLOR,1786100282503123,1786100282506128,1786100282522797
0,COLOR,1786100282569789,1786100282572790,1786100282589339
0,COLOR,1786100282636459,1786100282639714,1786100282655963
0,COLOR,1786100282703115,1786100282706369,1786100282722593
0,COLOR,1786100282769781,1786100282773033,1786100282788936
0,COLOR,1786100282836463,1786100282839714,1786100282855650
0,COLOR,1786100282903121,1786100282906370,1786100282922363
